978.2	23.09	54.79
988	23.12	54.14
997.8	23.15	53.51
1008	23.18	52.9
1017	23.21	52.31
1027	23.24	51.74
1037	23.27	51.18
1047	23.3	50.65
1057	23.33	50.12
1067	23.36	49.62
1076	23.39	49.12
1086	23.42	48.64
1096	23.45	48.18
1106	23.48	47.72
1116	23.51	47.28
1126	23.54	46.85
1135	23.57	46.43
1145	23.6	46.01
1155	23.63	45.61
1165	23.66	45.22
1175	23.69	44.84
1185	23.72	44.46
1194	23.75	44.1
1204	23.78	43.74
1214	23.81	43.39
1224	23.84	43.05
1234	23.87	42.71
1244	23.9	42.39
1253	23.93	42.06
1263	23.96	41.75
1273	23.99	41.44
300	24.02	1007
309.8	24.05	1004
319.7	24.08	1000
329.5	24.11	995.3
339.3	24.14	990.2
349.1	24.17	984.7
359	24.2	978.7
368.8	24.23	972.3
378.6	24.26	965.5
388.5	24.29	958.3
398.3	24.32	950.7
408.1	24.35	942.8
417.9	24.38	934.5
427.8	24.41	925.9
437.6	24.44	916.9
447.4	24.47	907.5
457.3	24.5	897.7
467.1	24.53	887.5
476.9	24.56	876.9
486.7	24.59	865.9
496.6	24.62	854.4
506.4	24.65	842.4
516.2	24.68	829.8
526.1	24.71	816.7
535.9	24.74	802.9
545.7	24.77	788.3
555.5	24.8	772.9
565.4	24.84	756.6
575.2	24.87	739.1
585	24.9	720.2
594.8	24.93	699.6
604.7	24.96	676.9
614.5	24.99	651.3
624.3	25.02	621.6
634.2	25.05	585.4
644	25.08	536.2
653.8	25.11	444.4
663.6	25.14	217.1
673.5	25.17	168.9
683.3	25.2	147.7
693.1	25.23	134.4
703	25.26	124.8
712.8	25.29	117.4
722.6	25.32	111.5
732.4	25.35	106.5
742.3	25.38	102.2
752.1	25.41	98.54
761.9	25.44	95.28
771.8	25.47	92.37
781.6	25.5	89.74
791.4	25.53	87.35
801.2	25.56	85.17
811.1	25.59	83.16
820.9	25.62	81.29
830.7	25.65	79.56
840.6	25.68	77.94
850.4	25.71	76.43
860.2	25.74	75
870	25.77	73.65
879.9	25.8	72.38
889.7	25.83	71.17
899.5	25.86	70.02
909.4	25.89	68.93
919.2	25.92	67.89
929	25.95	66.89
938.8	25.98	65.94
948.7	26.01	65.02
958.5	26.04	64.14
968.3	26.07	63.3
978.2	26.1	62.49
988	26.13	61.7
997.8	26.16	60.95
1008	26.19	60.22
1017	26.22	59.51
1027	26.25	58.83
1037	26.28	58.17
1047	26.31	57.53
1057	26.34	56.91
1067	26.37	56.31
1076	26.4	55.73
1086	26.43	55.16
1096	26.46	54.61
1106	26.49	54.07
1116	26.52	53.55
1126	26.55	53.04
1135	26.58	52.54
1145	26.61	52.06
1155	26.64	51.59
1165	26.67	51.13
1175	26.7	50.68
1185	26.73	50.24
1194	26.76	49.81
1204	26.79	49.39
1214	26.82	48.98
1224	26.85	48.58
1234	26.88	48.19
1244	26.91	47.81
1253	26.94	47.43
1263	26.97	47.06
1273	27	46.7
300	27.03	1008
309.8	27.06	1005
319.7	27.09	1001
329.5	27.12	996.5
339.3	27.15	991.4
349.1	27.18	985.9
359	27.21	980
368.8	27.24	973.6
378.6	27.27	966.8
388.5	27.3	959.7
398.3	27.33	952.2
408.1	27.36	944.3
417.9	27.39	936
427.8	27.42	927.5
437.6	27.45	918.5
447.4	27.48	909.2
457.3	27.51	899.5
467.1	27.54	889.4
476.9	27.57	879
486.7	27.6	868.1
496.6	27.63	856.7
506.4	27.66	844.9
516.2	27.69	832.5
526.1	27.72	819.6
535.9	27.75	806
545.7	27.78	791.8
555.5	27.81	776.7
565.4	27.84	760.8
575.2	27.87	743.8
585	27.9	725.7
594.8	27.93	706
604.7	27.96	684.5
614.5	27.99	660.7
624.3	28.02	633.7
634.2	28.05	602
644	28.08	562.9
653.8	28.11	509.1
663.6	28.14	414.8
673.5	28.17	263.8
683.3	28.2	201.1
693.1	28.23	172.9
703	28.26	155.6
712.8	28.29	143.5
722.6	28.32	134.3
732.4	28.35	127
742.3	28.38	120.9
752.1	28.41	115.8
761.9	28.44	111.4
771.8	28.47	107.5
781.6	28.5	104
791.4	28.53	100.9
801.2	28.56	98.1
811.1	28.59	95.54
820.9	28.62	93.19
830.7	28.65	91.02
840.6	28.68	89
850.4	28.71	87.12
860.2	28.74	85.37
870	28.77	83.72
879.9	28.8	82.17
889.7	28.83	80.7
899.5	28.86	79.31
909.4	28.89	78
919.2	28.92	76.74
929	28.95	75.55
938.8	28.98	74.41
948.7	29.01	73.32
958.5	29.04	72.28
968.3	29.07	71.28
978.2	29.1	70.32
988	29.13	69.39
997.8	29.16	68.5
1008	29.19	67.65
1017	29.22	66.82
1027	29.25	66.02
1037	29.28	65.25
1047	29.31	64.5
1057	29.34	63.78
1067	29.37	63.07
1076	29.4	62.39
1086	29.43	61.73
1096	29.46	61.09
1106	29.49	60.47
1116	29.52	59.86
1126	29.55	59.27
1135	29.58	58.7
1145	29.61	58.14
1155	29.64	57.6
1165	29.67	57.07
1175	29.7	56.55
1185	29.73	56.04
1194	29.76	55.55
1204	29.79	55.07
1214	29.82	54.6
1224	29.85	54.14
1234	29.88	53.69
1244	29.91	53.25
1253	29.94	52.82
1263	29.97	52.4
1273	30	51.98
