T,P,rho,h,cp,mu,k
763.0,23.0,83.00741846839037,3159907.1389740524,3698.0836223952965,3.0047491594689346e-05,0.09588858697058975
764.0,23.0,82.75329520939374,3163597.798459904,3683.2782953104174,3.0085488083722897e-05,0.09585931330418382
765.0,23.0,82.50171212791287,3167273.780427046,3668.7275619455386,3.0123525193150968e-05,0.09583242964718885
766.0,23.0,82.25262232844653,3170935.336432727,3654.4253817122913,3.016160139787434e-05,0.09580788745350977
767.0,23.0,82.00598016714139,3174582.7120893635,3640.3659042512713,3.019971522393664e-05,0.09578563962215815
768.0,23.0,81.76174120836858,3178216.1472509843,3626.5434619110383,3.023786524652765e-05,0.09576564044126928
769.0,23.0,81.51986218314948,3181835.876192317,3612.9525625857796,3.0276050088077996e-05,0.0957478455347513
770.0,23.0,81.2803009493383,3185442.127780899,3599.5878828916784,3.031426841644059e-05,0.09573221181142262
771.0,23.0,81.04301645347321,3189035.1256425227,3586.4442616632355,3.0352518943154013e-05,0.09571869741650188
772.0,23.0,80.80796869421334,3192615.08832033,3573.51669375196,3.0390800421783746e-05,0.09570726168532322
773.0,23.0,80.57511868728372,3196182.2294278448,3560.8003241110337,3.0429111646337093e-05,0.09569786509915712
774.0,23.0,80.34442843185391,3199736.7577962335,3548.2904421504213,3.0467451449748083e-05,0.09569046924302564
775.0,23.0,80.11586087828195,3203278.877616044,3535.9824763480715,3.0505818702428693e-05,0.0956850367654063
776.0,23.0,79.88937989715686,3206808.7885736837,3523.871989103494,3.0544212310883105e-05,0.09568153133972533
777.0,23.0,79.66495024957865,3210326.6859828583,3511.9546718210404,3.058263121638181e-05,0.09567991762754835
778.0,23.0,79.44253755861654,3213832.7609112174,3500.226340210821,3.062107439369243e-05,0.09568016124337982
779.0,23.0,79.22210828189066,3217327.200302395,3488.682929796022,3.065954084986483e-05,0.09568222872098969
780.0,23.0,79.00362968522464,3220810.187093651,3477.3204916159957,3.069802962306731e-05,0.09568608748118937
781.0,23.0,78.78706981731952,3224281.9003293263,3466.135188115119,3.073653978147174e-05,0.09569170580098427
782.0,23.0,78.57239748540202,3227742.5152702597,3455.123289208045,3.0775070422185345e-05,0.0956990527840336
783.0,23.0,78.35958223180305,3231192.203499367,3444.28116851246,3.0813620670226475e-05,0.09570809833235319
784.0,23.0,78.148594311424,3234631.1330235205,3433.6052997410075,3.085218967754269e-05,0.09571881311919885
785.0,23.0,77.93940467005186,3238059.4683719035,3423.0922532445325,3.0890776622068864e-05,0.09573116856307444
786.0,23.0,77.73198492348334,3241477.370690991,3412.7386926991185,3.092938070682363e-05,0.09574513680280819
787.0,23.0,77.52630733742507,3244884.9978362597,3402.5413719300645,3.09680011590422e-05,0.09576069067364656
788.0,23.0,77.32234480813274,3248282.504460818,3392.4971318660146,3.1006637229343864e-05,0.09577780368431724
789.0,23.0,77.12007084375989,3251670.0421010274,3382.6028976171233,3.1045288190932806e-05,0.09579644999501458
790.0,23.0,76.91945954638273,3255047.7592592784,3372.8556756712514,3.108395333883039e-05,0.09581660439626417
791.0,23.0,76.7204855946743,3258415.801484016,3363.2525512026527,3.112263198913771e-05,0.0958382422886258
792.0,23.0,76.52312422719913,3261774.3114471165,3353.790685487871,3.1161323478326884e-05,0.09586133966319504
793.0,23.0,76.3273512263016,3265123.4290187503,3344.467313423805,3.120002716255991e-05,0.09588587308286682
794.0,23.0,76.1331429025645,3268463.2913397932,3335.2797411432703,3.123874241703382e-05,0.09591181966432694
795.0,23.0,75.94047607981236,3271794.032891916,3326.2253437235004,3.127746863535091e-05,0.09593915706073643
796.0,23.0,75.74932808063787,3275115.785565416,3317.301562983423,3.1316205228912975e-05,0.09596786344507946
797.0,23.0,75.55967671242935,3278428.678724896,3308.505905365612,3.135495162633858e-05,0.09599791749414338
798.0,23.0,75.37150025387929,3281732.839272858,3299.8359398991706,3.139370727290218e-05,0.09602929837310392
799.0,23.0,75.18477744195346,3285028.391711309,3291.289296239853,3.143247162999429e-05,0.09606198572068746
800.0,23.0,74.99948745930249,3288315.458201438,3282.8636627840488,3.14712441746018e-05,0.09609595963488621
801.0,23.0,74.81560992209882,3291594.1586214397,3274.5567848533765,3.151002439880745e-05,0.09613120065920107
802.0,23.0,74.63312486828008,3294864.61062256,3266.3664629467185,3.154881180930779e-05,0.09616768976938991
803.0,23.0,74.45201274618522,3298126.9296834287,3258.2905510568607,3.158760592694871e-05,0.096205408360699
804.0,23.0,74.27225440356578,3301381.229162741,3250.3269550488617,3.1626406286278063e-05,0.09624433823555734
805.0,23.0,74.09383107695898,3304627.620350337,3242.4736310975486,3.166521243511416e-05,0.09628446159171347
806.0,23.0,73.91672438140776,3307866.212516756,3234.728584181598,3.170402393413011e-05,0.09632576101079669
807.0,23.0,73.74091630051508,3311097.1129613123,3227.089866631797,3.174284035645286e-05,0.09636821944728453
808.0,23.0,73.56638917681877,3314320.4270587396,3219.5555767312235,3.17816612872766e-05,0.09641182021785943
809.0,23.0,73.3931257024749,3317536.258304471,3212.1238573651303,3.182048632348976e-05,0.09645654699113843
810.0,23.0,73.22110891023914,3320744.7083585765,3204.7928947185424,3.1859315073315265e-05,0.09650238377776092
811.0,23.0,73.05032216473266,3323945.8770884383,3197.5609170194934,3.1898147155963296e-05,0.09654931492081885
812.0,23.0,72.88074915398411,3327139.8626101776,3190.426193326122,3.1936982201296235e-05,0.09659732508661656
813.0,23.0,72.71237388123546,3330326.7613289026,3183.387032355771,3.197581984950513e-05,0.09664639925574582
814.0,23.0,72.54518065700394,3333506.6679777945,3176.441781354436,3.201465975079746e-05,0.09669652271446416
815.0,23.0,72.37915409138837,3336679.67565609,3169.588825004886,3.2053501565095466e-05,0.0967476810463639
816.0,23.0,72.21427908661298,3339845.8758659842,3162.826584371958,3.2092344961744855e-05,0.09679986012432039
817.0,23.0,72.05054082979893,3343005.3585485006,3156.1535158835086,3.213118961923345e-05,0.09685304610270866
818.0,23.0,71.88792478595535,3346158.212118364,3149.568110345632,3.217003522491927e-05,0.0969072254098775
819.0,23.0,71.72641669118238,3349304.523497892,3143.068891990777,3.220888147476778e-05,0.09696238474087138
820.0,23.0,71.56600254607848,3352444.3781499686,3136.654417557509,3.224772807309791e-05,0.09701851105039005
821.0,23.0,71.4066686093447,3355577.860110091,3130.3232754006485,3.228657473233668e-05,0.09707559154597725
822.0,23.0,71.24840139157865,3358705.052017566,3124.0740846306385,3.232542117278176e-05,0.0971336136814292
823.0,23.0,71.09118764925253,3361826.0351458355,3117.905494281013,3.236426712237197e-05,0.09719256515041473
824.0,23.0,70.935014378867,3364940.8894320033,3111.816182502883,3.2403112316465266e-05,0.09725243388029887
825.0,23.0,70.77986881127667,3368049.6935055545,3105.8048557854336,3.244195649762415e-05,0.09731320802616247
826.0,23.0,70.62573840618019,3371152.52471632,3099.8702482014273,3.2480799415407766e-05,0.09737487596501036
827.0,23.0,70.47261084676929,3374249.4591616876,3094.0111206767997,3.2519640826171016e-05,0.09743742629016076
828.0,23.0,70.32047403453183,3377340.5717131025,3088.2262602834203,3.2558480492869955e-05,0.09750084780580959
829.0,23.0,70.16931608420326,3380425.9360418674,3082.514479554191,3.2597318184873556e-05,0.09756512952176322
830.0,23.0,70.01912531886128,3383505.624644273,3076.8746158196245,3.263615367778137e-05,0.09763026064833277
831.0,23.0,69.86989026515987,3386579.7088660714,3071.305530565147,3.2674986753247165e-05,0.09769623059138557
832.0,23.0,69.7215996486964,3389648.258926315,3065.806108808348,3.2713817198807935e-05,0.09776302894754596
833.0,23.0,69.57424238950897,3392711.343940588,3060.3752584954495,3.275264480771844e-05,0.09783064549954236
834.0,23.0,69.42780759769879,3395769.0319436416,3055.0119099163294,3.279146937879091e-05,0.09789907021169304
835.0,23.0,69.28228456917354,3398821.3899114514,3049.7150151373944,3.2830290716239767e-05,0.09796829322552784
836.0,23.0,69.13766278150821,3401868.483782716,3044.483547451705,3.286910862953112e-05,0.09803830485553927
837.0,23.0,68.99393188991884,3404910.378479824,3039.3165008456995,3.2907922933237e-05,0.09810909558505924
838.0,23.0,68.8510817233465,3407947.137929272,3034.212889481976,3.2946733446894066e-05,0.09818065606225698
839.0,23.0,68.7091022806467,3410978.825081601,3029.171747197521,3.2985539994866635e-05,0.09825297709625369
840.0,23.0,68.56798372688229,3414005.5019308254,3024.192127016884,3.302434240621393e-05,0.09832604965334982
841.0,23.0,68.4277163897151,3417027.2295333804,3019.2731006797585,3.306314051456137e-05,0.09839986485336158
842.0,23.0,68.28829075589442,3420044.0680266013,3014.413758182474,3.3101934157975706e-05,0.0984744139660619
843.0,23.0,68.14969746783828,3423056.0766467666,3009.613207332927,3.314072317884408e-05,0.09854968840772352
844.0,23.0,68.01192732030529,3426063.3137466903,3004.8705733184784,3.317950742375659e-05,0.09862567973775963
845.0,23.0,67.87497125715406,3429065.8368128818,3000.1849982864037,3.321828674339238e-05,0.09870237965545946
846.0,23.0,67.73882036818706,3432063.7024823106,2995.555640936427,3.325706099240925e-05,0.09877977999681514
847.0,23.0,67.60346588607685,3435056.9665587586,2990.9816761249717,3.32958300293364e-05,0.09885787273143704
848.0,23.0,67.4688991833718,3438045.684028778,2986.462294480722,3.3334593716470494e-05,0.09893664995955448
849.0,23.0,67.3351117695791,3441029.909077285,2981.9967020311046,3.3373351919774714e-05,0.09901610390909917
850.0,23.0,67.20209528832248,3444009.6951027643,2977.5841198393537,3.3412104508780784e-05,0.09909622693286813
851.0,23.0,67.06984151457247,3446985.094732139,2973.223783651787,3.34508513564939e-05,0.09917701150576412
852.0,23.0,66.9383423519469,3449956.1598352753,2968.9149435549657,3.348959233930041e-05,0.0992584502221105
853.0,23.0,66.80758983008002,3452922.941539159,2964.6568636424226,3.352832733687819e-05,0.0993405357930383
854.0,23.0,66.67757610205726,3455885.4902417324,2960.4488216906407,3.3567056232109646e-05,0.09942326104394295
855.0,23.0,66.54829344191465,3458843.8556254287,2956.290108843973,3.3605778910997144e-05,0.09950661891200895
856.0,23.0,66.41973424220004,3461798.0866703824,2952.180029308232,3.364449526258102e-05,0.09959060244379936
857.0,23.0,66.29189101159575,3464748.2316673337,2948.117900052676,3.368320517885975e-05,0.09967520479290863
858.0,23.0,66.16475637259849,3467694.338230259,2944.1030505200824,3.3721908554712616e-05,0.09976041921767699
859.0,23.0,66.03832305925773,3470636.4533086945,2940.1348223447153,3.3760605287824354e-05,0.09984623907896338
860.0,23.0,65.91258391496824,3473574.623199788,2936.2125690778835,3.3799295278612135e-05,0.09993265783797602
861.0,23.0,65.78753189031707,3476508.893560093,2932.3356559208755,3.383797843015451e-05,0.10001966905415854
862.0,23.0,65.66316004098233,3479439.3094170736,2928.5034594650374,3.3876654648122345e-05,0.10010726638312945
863.0,23.0,65.53946152568278,3482365.9151803795,2924.715367438769,3.391532384071176e-05,0.10019544357467366
864.0,23.0,65.4164296041765,3485288.754652849,2920.9707784612233,3.39539859185789e-05,0.10028419447078446
865.0,23.0,65.29405763530778,3488207.871041291,2917.269101802506,3.399264079477654e-05,0.10037351300375393
866.0,23.0,65.17233907509988,3491123.3069670093,2913.60975715017,3.403128838469245e-05,0.1004633931943107
867.0,23.0,65.05126747489344,3494035.1044761105,2909.992174381818,3.406992860598951e-05,0.10055382914980296
868.0,23.0,64.93083647952857,3496943.3050495754,2906.415793343618,3.410856137854736e-05,0.10064481506242617
869.0,23.0,64.81103982556962,3499847.9496131334,2902.880063634566,3.4147186624405854e-05,0.100736345207493
870.0,23.0,64.69187133957159,3502749.0785468966,2899.3844443963135,3.418580426770985e-05,0.10082841394174508
871.0,23.0,64.57332493638648,3505646.7316948073,2895.92840410839,3.422441423465566e-05,0.10092101570170423
872.0,23.0,64.45539461750934,3508540.948373872,2892.5114203886706,3.4263016453438926e-05,0.10101414500206335
873.0,23.0,64.33807446946217,3511431.7673831987,2889.132979798918,3.4301610854203926e-05,0.10110779643411384
874.0,23.0,64.22135866221494,3514319.2270128555,2885.79257765526,3.434019736899413e-05,0.10120196466420996
875.0,23.0,64.1052414476429,3517203.365052526,2882.48971784346,3.437877593170432e-05,0.10129664443226805
876.0,23.0,63.98971715801868,3520084.2187999887,2879.223912638813,3.4417346478033865e-05,0.1013918305502998
877.0,23.0,63.87478020453893,3522961.8250694135,2875.9946825305756,3.445590894544111e-05,0.10148751790097822
878.0,23.0,63.7604250758839,3525836.220199504,2872.8015560507506,3.449446327309942e-05,0.10158370143623562
879.0,23.0,63.646646336809525,3528707.4400614416,2869.644069607146,3.4533009401853844e-05,0.10168037617589176
880.0,23.0,63.533438626770945,3531575.5200666864,2866.5217673205393,3.4571547274179416e-05,0.10177753720631215
881.0,23.0,63.4207966585769,3534440.4951746115,2863.4342008658678,3.461007683414024e-05,0.10187517967909474
882.0,23.0,63.30871521707358,3537302.3998999726,2860.380929317306,3.464859802734987e-05,0.10197329880978392
883.0,23.0,63.197189157858006,3540161.268320241,2857.3615189971306,3.468711080093252e-05,0.10207188987661148
884.0,23.0,63.086213406019276,3543017.1340827732,2854.37554332826,3.472561510348563e-05,0.10217094821926327
885.0,23.0,62.975782954907864,3545870.0304118344,2851.422582690367,3.476411088504297e-05,0.1022704692376699
886.0,23.0,62.86589286493121,3548719.9901154884,2848.5022242794566,3.480259809703915e-05,0.10237044839082184
887.0,23.0,62.75653826237605,3551567.0455923537,2845.6140619708317,3.484107669227474e-05,0.10247088119560688
888.0,23.0,62.64771433825565,3554411.2288381997,2842.757696185326,3.4879546624882466e-05,0.10257176322566985
889.0,23.0,62.53941634718264,3557252.57145244,2839.932733758738,3.491800785029425e-05,0.10267309011029281
890.0,23.0,62.43163960626503,3560091.1046444764,2837.1387878143464,3.495646032520906e-05,0.10277485753329528
891.0,23.0,62.32437949402674,3562926.859239926,2834.3754776384662,3.499490400756166e-05,0.10287706123195425
892.0,23.0,62.21763144935069,3565759.8656867207,2831.6424285589155,3.503333885649209e-05,0.1029796969959412
893.0,23.0,62.111390970444276,3568590.154061094,2828.9392718263457,3.5071764832315994e-05,0.10308276066627758
894.0,23.0,62.00565361382674,3571417.7540734448,2826.2656444983413,3.511018189649573e-05,0.10318624813430559
895.0,23.0,61.90041499333804,3574242.695074081,2823.6211893262225,3.5148590011612114e-05,0.10329015534067507
896.0,23.0,61.795670779168006,3577065.006058867,2821.0055546444682,3.518698914133699e-05,0.10339447827434409
897.0,23.0,61.69141669690641,3579884.7156747435,2818.418394262701,3.522537925040642e-05,0.10349921297159387
898.0,23.0,61.58764852661204,3582701.8522251584,2815.859367360149,3.526376030459469e-05,0.10360435551505509
899.0,23.0,61.48436210190174,3585516.4436753816,2813.328138382542,3.5302132270688795e-05,0.10370990203274652
900.0,23.0,61.381553309057736,3588328.5176577126,2810.824376941351,3.534049511646366e-05,0.10381584869712303
901.0,23.0,61.279218086153534,3591138.1014766134,2808.3477577153253,3.537884881065808e-05,0.10392219172413396
902.0,23.0,61.17735242219771,3593945.222113712,2805.8979603542657,3.5417193322951e-05,0.10402892737228835
903.0,23.0,61.075952356294785,3596749.9062327347,2803.4746693849615,3.545552862393875e-05,0.104136051941728
904.0,23.0,60.975013976823895,3599552.180184331,2801.0775741192633,3.549385468511251e-05,0.10424356177330557
905.0,23.0,60.87453342063326,3602352.0700108246,2798.706368564195,3.5532171478836635e-05,0.10435145324766741
906.0,23.0,60.77450687225131,3605149.6014508507,2796.360751334087,3.557047897832722e-05,0.1044597227843386
907.0,23.0,60.67493056311362,3607944.799943929,2794.0404255646704,3.560877715763152e-05,0.1045683668408103
908.0,23.0,60.575800770805145,3610737.6906349417,2791.7450988290593,3.5647065991607584e-05,0.10467738191162593
909.0,23.0,60.47711381831773,3613528.298378528,2789.474483055603,3.568534545590462e-05,0.10478676452746599
910.0,23.0,60.37886607332233,3616316.6477433965,2787.2282944475487,3.572361552694371e-05,0.10489651125422914
911.0,23.0,60.28105394745522,3619102.763016566,2785.0062534044564,3.576187618189905e-05,0.10500661869210698
912.0,23.0,60.18367389561901,3621886.6682075206,2782.8080844453375,3.580012739867973e-05,0.1051170834746516
913.0,23.0,60.086722415296684,3624668.387052294,2780.6335161334705,3.5838369155911756e-05,0.10522790226783206
914.0,23.0,59.990196045879344,3627447.943017471,2778.4822810028427,3.5876601432920725e-05,0.10533907176907853
915.0,23.0,59.89409136800713,3630225.359304129,2776.3541154861887,3.5914824209714844e-05,0.10545058870631059
916.0,23.0,59.798405002922756,3633000.6588516943,2774.248759844575,3.59530374669683e-05,0.1055624498369463
917.0,23.0,59.703133611837465,3635773.8643417414,2772.165958098498,3.599124118600521e-05,0.10567465194688976
